project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,1433BETA,AGID00100,882,sc-628,Old,-0.15381
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,1433EPSILON,AGID00111,913,sc-23957,Old,-0.18279
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,1433ZETA,AGID00101,883,sc-1019,Old,0.20184
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,4EBP1,AGID00001,2,9452,Old,0.046075
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,4EBP1_pS65,AGID00002,3,9456,Old,0.22284
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,4EBP1_pT37T46,AGID00003,6,9459,Old,0.36436
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,4EBP1_pT70,AGID00443,8,9455,Old,0.23952
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,53BP1,AGID00120,985,4937,Old,0.21922
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,ACC_pS79,AGID00004,13,3661,Old,-0.15103
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,ACC1,AGID00005,14,1768-1/ab45174,Old,0.52816
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,AceCS1,AGID00408,2372,3658,Set165,-0.0482949336980989
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,ACETYLATUBULINLYS40,AGID00473,1182,5335,Old,0.99111
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,ACSL1,AGID00404,2367,9189,Set165,0.0270444362482193
TCGA-LUAD,TCGA-44-3917,7099597a-b208-45b5-b9e0-11ab40d5e497,TCGA-44-3917-01A,Primary Tumor,,4cec6f05-5fc8-440b-83a5-7fbcfe15a4f3,TCGA-44-3917-01A-21-2190-20_RPPA_data.tsv,ACVRL1,AGID02144,2450,PA5-27081,Old,0.021498
