gene,mean_readout,nonzero_fraction
LILRA5,0.01580815762281418,1.0
LILRB2,0.10152556747198105,1.0
LILRB4,0.03397975489497185,1.0
LPL,0.01939702033996582,1.0
LTBP2,0.18382017314434052,1.0
LY6D,0.03889556974172592,1.0
LY86,0.07970434427261353,1.0
LYVE1,0.07733599841594696,1.0
MALL,0.25459808111190796,1.0
MAMDC2,0.05201900005340576,1.0
MARCO,0.031598228961229324,1.0
MCEMP1,0.02598290517926216,1.0
MCF2L,0.0996997207403183,1.0
MDM2,0.6754763126373291,1.0
MEDAG,0.07632141560316086,1.0
MEF2C,0.16037756204605103,1.0
MEST,0.2374356985092163,1.0
MET,0.4743170142173767,1.0
MFAP5,0.07389195263385773,1.0
MKI67,0.42297378182411194,1.0
MLANA,0.005542536731809378,1.0
MLPH,0.08677352964878082,1.0
MMRN1,0.06555423140525818,1.0
MMRN2,0.13697567582130432,1.0
MNDA,0.11979705095291138,1.0
MPEG1,0.2608470916748047,1.0
MRC1,0.09895183145999908,1.0
MS4A1,0.36441177129745483,1.0
MS4A2,0.03240274265408516,1.0
MS4A4A,0.1312994509935379,1.0
MS4A6A,0.2883969843387604,1.0
MTRNR2L11,0.23990914225578308,1.0
MYBPC1,0.010607806965708733,1.0
MYC,0.3929249346256256,1.0
MYH11,0.23750241100788116,1.0
MYLK,0.4299401342868805,1.0
MZB1,0.15374483168125153,1.0
NAT8,0.0378333255648613,1.0
NKG7,0.07095132768154144,1.0
NPDC1,0.0857614129781723,1.0
NTN4,0.28211352229118347,1.0
OGN,0.07443612068891525,1.0
OPRPN,0.013440379872918129,1.0
PCNA,0.6689638495445251,1.0
PCOLCE,0.11572364717721939,1.0
PCP4,0.022122297435998917,1.0
PCSK2,0.01729956455528736,1.0
PDCD1,0.008928670547902584,1.0
PDGFRA,0.12019040435552597,1.0
PDGFRB,0.19384194910526276,1.0
PDPN,0.18444150686264038,1.0
PEBP4,0.012880465015769005,1.0
PECAM1,0.393790602684021,1.0
PGR,0.02370002493262291,1.0
PLA2G7,0.12428450584411621,1.0
PLAC9,0.024487342685461044,1.0
PLCG2,0.18858736753463745,1.0
PLD4,0.05617309361696243,1.0
PLIN4,0.04017345979809761,1.0
PMP22,0.206108957529068,1.0
PPARG,0.1966775804758072,1.0
PPP1R1A,0.043786145746707916,1.0
PPP1R1B,0.08493052423000336,1.0
PPY,0.015651527792215347,1.0
PRDM1,0.21598264575004578,1.0
PRF1,0.060655079782009125,1.0
PRG4,0.03487309068441391,1.0
PROX1,0.09486982971429825,1.0
PTGDS,0.2792518734931946,1.0
PTN,0.11417410522699356,1.0
PTPRC,0.6002785563468933,1.0
PVALB,0.017468776553869247,1.0
RAMP2,0.050485868006944656,1.0
RAPGEF3,0.06164393946528435,1.0
RBP5,0.06831258535385132,1.0
RERGL,0.024894850328564644,1.0
RETN,0.001870343112386763,1.0
RGS16,0.0913931354880333,1.0
RIDA,0.14461150765419006,1.0
RND1,0.045399609953165054,1.0
RTKN2,0.11683885753154755,1.0
S100A1,0.05141410976648331,1.0
S100A12,0.07255776226520538,1.0
SCGB2A1,0.02585337497293949,1.0
SCGN,0.03123655542731285,1.0
SELE,0.021497925743460655,1.0
SELL,0.19322951138019562,1.0
SEMA3C,0.2501736581325531,1.0
SERPINB2,0.06783197820186615,1.0
SERPINB3,0.15026584267616272,1.0
SERPINB9,0.3122076392173767,1.0
SFRP2,0.2529168725013733,1.0
SFRP4,0.1308748424053192,1.0
SFTA2,0.026063358411192894,1.0
SH2D3C,0.08138392865657806,1.0
SLAMF1,0.08712455630302429,1.0
SLAMF7,0.1809689700603485,1.0
SLC18A2,0.02097679115831852,1.0
SLC22A8,0.02080320380628109,1.0
SLC26A2,0.1439579725265503,1.0
SLC26A3,0.03664296865463257,1.0
SLC4A1,0.027066901326179504,1.0
SMIM24,0.0821133404970169,1.0
SMYD2,0.27127373218536377,1.0
SNAI1,0.037892915308475494,1.0
SNCA,0.052702467888593674,1.0
SNCG,0.0543634407222271,1.0
SNTN,0.02233327552676201,1.0
SOX17,0.02957833744585514,1.0
SOX18,0.02843932807445526,1.0
SOX2,0.09648382663726807,1.0
SPDEF,0.01851196400821209,1.0
SPI1,0.06739548593759537,1.0
SPIB,0.10021712630987167,1.0
SRPX,0.10877952724695206,1.0
SST,0.013624697923660278,1.0
STC1,0.0648801177740097,1.0
STC2,0.07054586708545685,1.0
STEAP4,0.08354587107896805,1.0
TAC1,0.014475484378635883,1.0
TAT,0.05726977065205574,1.0
TBX3,0.0499780997633934,1.0
TCF15,0.0031214861664921045,1.0
TCF4,0.19729486107826233,1.0
TCIM,0.275779128074646,1.0
TCL1A,0.11572127044200897,1.0
TENT5C,0.19654712080955505,1.0
TFF2,0.07698319852352142,1.0
TFPI,0.2903021574020386,1.0
THAP2,0.0916566476225853,1.0
THBS2,0.19515326619148254,1.0
THY1,0.2770361304283142,1.0
TIMP4,0.031725991517305374,1.0
TM4SF18,0.0666295737028122,1.0
TM4SF4,0.10211646556854248,1.0
TMC5,0.15450528264045715,1.0
TMEM100,0.027024786919355392,1.0
TMEM174,0.007080825977027416,1.0
TMEM52B,0.021422337740659714,1.0
TNC,0.3770158290863037,1.0
TNFRSF13B,0.04985200613737106,1.0
TNFRSF17,0.07991673052310944,1.0
TNFRSF9,0.051657311618328094,1.0
TOP2A,0.21422091126441956,1.0
TRAC,0.4078966975212097,1.0
TREM2,0.03815098851919174,1.0
TSPAN19,0.02012374810874462,1.0
UBE2C,0.21906980872154236,1.0
UMOD,0.010817548260092735,1.0
UPK3B,0.02131379395723343,1.0
VCAN,0.45348915457725525,1.0
VSIG4,0.07933758199214935,1.0
VWA5A,0.09122632443904877,1.0
VWF,0.13388293981552124,1.0
