gene,mean_readout,nonzero_fraction
FHL2,0.320352166891098,1.0
FKBP11,0.23625726997852325,1.0
FOXA1,0.031229451298713684,1.0
FOXI1,0.018117019906640053,1.0
FOXJ1,0.012322420254349709,1.0
FOXP3,0.06455229967832565,1.0
FSTL3,0.14084817469120026,1.0
FXYD2,0.061221200972795486,1.0
GATA2,0.039072055369615555,1.0
GATM,0.24901291728019714,1.0
GCG,0.016881341114640236,1.0
GDF15,0.07033641636371613,1.0
GEM,0.1497175097465515,1.0
GHRL,0.03654174134135246,1.0
GKN2,0.07070795446634293,1.0
GLIPR1,0.23414871096611023,1.0
GLYATL1,0.05427926778793335,1.0
GNG11,0.133265882730484,1.0
GNLY,0.056967806071043015,1.0
GPC1,0.20384256541728973,1.0
GPC3,0.12359289079904556,1.0
GPR183,0.16468429565429688,1.0
GPRC5A,0.17811140418052673,1.0
GPX2,0.25066396594047546,1.0
GYPA,0.02991369739174843,1.0
GYPB,0.009714042767882347,1.0
GZMA,0.09413854032754898,1.0
GZMB,0.04934415593743324,1.0
GZMK,0.09612826257944107,1.0
HAMP,0.056459806859493256,1.0
HAVCR2,0.12489189207553864,1.0
HEMGN,0.018061701208353043,1.0
HEPACAM2,0.03310570865869522,1.0
HES4,0.024942079558968544,1.0
HIGD1B,0.017728228121995926,1.0
HLA-DQB2,0.11135373264551163,1.0
HMGCS2,0.10795368999242783,1.0
HPGDS,0.021809499710798264,1.0
HPX,0.08533205837011337,1.0
IGF1,0.14850826561450958,1.0
IGSF6,0.1329440474510193,1.0
IL1R2,0.11482216417789459,1.0
IL1RL1,0.021961426362395287,1.0
IL2RA,0.10785464197397232,1.0
IL3RA,0.06653568893671036,1.0
IL7R,0.3257574439048767,1.0
INMT,0.09764954447746277,1.0
INS,0.009657489135861397,1.0
IRF8,0.19579783082008362,1.0
KCNK3,0.0238647498190403,1.0
KCNMA1,0.13586679100990295,1.0
KIT,0.049568623304367065,1.0
KLK11,0.0702255368232727,1.0
KLRB1,0.16290798783302307,1.0
KLRC1,0.040248628705739975,1.0
KLRD1,0.04168400913476944,1.0
KNG1,0.0684228166937828,1.0
KRT20,0.031155118718743324,1.0
KRT7,0.1770319789648056,1.0
LAG3,0.04905087500810623,1.0
LAMP3,0.1111249327659607,1.0
LGI4,0.024132054299116135,1.0
LGR5,0.016887977719306946,1.0
LIF,0.08803142607212067,1.0
LILRA4,0.04170861467719078,1.0
LILRA5,0.017779763787984848,1.0
LILRB2,0.10969529300928116,1.0
LILRB4,0.03451686352491379,1.0
LPL,0.024746721610426903,1.0
LTBP2,0.21814477443695068,1.0
LY6D,0.05453643947839737,1.0
LY86,0.08533497899770737,1.0
LYVE1,0.08242425322532654,1.0
MALL,0.2779599130153656,1.0
MAMDC2,0.07182435691356659,1.0
MARCO,0.03361111134290695,1.0
MCEMP1,0.028697103261947632,1.0
MCF2L,0.10028229653835297,1.0
MDM2,0.6189526319503784,1.0
MEDAG,0.07855937629938126,1.0
MEF2C,0.1570776253938675,1.0
MEST,0.21145287156105042,1.0
MET,0.3691613972187042,1.0
MFAP5,0.07420401275157928,1.0
MKI67,0.3820101320743561,1.0
MLANA,0.0054538981057703495,1.0
MLPH,0.07847265899181366,1.0
MMRN1,0.08306729793548584,1.0
MMRN2,0.13271670043468475,1.0
MNDA,0.12583371996879578,1.0
MPEG1,0.2682068645954132,1.0
MRC1,0.11568983644247055,1.0
MS4A1,0.3669699728488922,1.0
MS4A2,0.024120312184095383,1.0
MS4A4A,0.13914453983306885,1.0
MS4A6A,0.3026796579360962,1.0
MTRNR2L11,0.26072636246681213,1.0
MYBPC1,0.004875363316386938,1.0
MYC,0.3784310221672058,1.0
MYH11,0.2302434891462326,1.0
MYLK,0.4274766445159912,1.0
MZB1,0.15900245308876038,1.0
NAT8,0.03768739104270935,1.0
NKG7,0.06763826310634613,1.0
NPDC1,0.07334004342556,1.0
NTN4,0.20966894924640656,1.0
OGN,0.08782543241977692,1.0
OPRPN,0.014356322586536407,1.0
PCNA,0.5836612582206726,1.0
PCOLCE,0.13044056296348572,1.0
PCP4,0.021844688802957535,1.0
PCSK2,0.018929077312350273,1.0
PDCD1,0.01019217073917389,1.0
PDGFRA,0.1623702496290207,1.0
PDGFRB,0.21491006016731262,1.0
PDPN,0.22808010876178741,1.0
PEBP4,0.015378412790596485,1.0
PECAM1,0.39774006605148315,1.0
PGR,0.029001791030168533,1.0
PLA2G7,0.12711966037750244,1.0
PLAC9,0.02576838992536068,1.0
PLCG2,0.1943543404340744,1.0
PLD4,0.059929799288511276,1.0
PLIN4,0.03742314875125885,1.0
PMP22,0.228235125541687,1.0
PPARG,0.17037759721279144,1.0
PPP1R1A,0.046552665531635284,1.0
PPP1R1B,0.04867904260754585,1.0
PPY,0.01909899339079857,1.0
PRDM1,0.22734102606773376,1.0
PRF1,0.06286651641130447,1.0
PRG4,0.04288756847381592,1.0
PROX1,0.1039934754371643,1.0
PTGDS,0.2827412188053131,1.0
PTN,0.21259593963623047,1.0
PTPRC,0.6083263158798218,1.0
PVALB,0.021182991564273834,1.0
RAMP2,0.04724893718957901,1.0
RAPGEF3,0.05926063656806946,1.0
RBP5,0.06589744985103607,1.0
RERGL,0.025920072570443153,1.0
RETN,0.003523814957588911,1.0
RGS16,0.07684101909399033,1.0
RIDA,0.13403728604316711,1.0
RND1,0.03508816659450531,1.0
RTKN2,0.1339896023273468,1.0
S100A1,0.05029604956507683,1.0
S100A12,0.07159082591533661,1.0
SCGB2A1,0.025522977113723755,1.0
SCGN,0.0331546925008297,1.0
SELE,0.02911294624209404,1.0
SELL,0.1992826908826828,1.0
SEMA3C,0.26028332114219666,1.0
SERPINB2,0.06637771427631378,1.0
SERPINB3,0.18712836503982544,1.0
SERPINB9,0.31043216586112976,1.0
SFRP2,0.248866468667984,1.0
SFRP4,0.1724747270345688,1.0
SFTA2,0.02506227418780327,1.0
SH2D3C,0.0843343511223793,1.0
SLAMF1,0.0898178368806839,1.0
SLAMF7,0.1968594193458557,1.0
SLC18A2,0.01880568638443947,1.0
SLC22A8,0.026791900396347046,1.0
SLC26A2,0.13661712408065796,1.0
SLC26A3,0.03465920314192772,1.0
SLC4A1,0.025808554142713547,1.0
SMIM24,0.06804712116718292,1.0
SMYD2,0.24762003123760223,1.0
SNAI1,0.04162226617336273,1.0
SNCA,0.0496261864900589,1.0
SNCG,0.06598407030105591,1.0
SNTN,0.02470308169722557,1.0
SOX17,0.03581279516220093,1.0
SOX18,0.031821269541978836,1.0
SOX2,0.1887618750333786,1.0
SPDEF,0.015926674008369446,1.0
SPI1,0.07091482728719711,1.0
SPIB,0.10503758490085602,1.0
SRPX,0.11659771203994751,1.0
SST,0.013033866882324219,1.0
STC1,0.080888532102108,1.0
STC2,0.08153409510850906,1.0
STEAP4,0.08291926234960556,1.0
TAC1,0.019486038014292717,1.0
TAT,0.06410658359527588,1.0
TBX3,0.05326630547642708,1.0
TCF15,0.004414843861013651,1.0
TCF4,0.2160627543926239,1.0
TCIM,0.23767796158790588,1.0
TCL1A,0.11843937635421753,1.0
TENT5C,0.21291443705558777,1.0
TFF2,0.08783410489559174,1.0
TFPI,0.2815535068511963,1.0
THAP2,0.084457166492939,1.0
THBS2,0.23358456790447235,1.0
THY1,0.274021178483963,1.0
TIMP4,0.026893168687820435,1.0
TM4SF18,0.07721088826656342,1.0
TM4SF4,0.09254783391952515,1.0
TMC5,0.09247715771198273,1.0
TMEM100,0.0319216288626194,1.0
TMEM174,0.008699718862771988,1.0
TMEM52B,0.023295270279049873,1.0
TNC,0.4641530513763428,1.0
TNFRSF13B,0.05170964449644089,1.0
TNFRSF17,0.0867290049791336,1.0
TNFRSF9,0.05445034056901932,1.0
TOP2A,0.20661552250385284,1.0
TRAC,0.420055091381073,1.0
TREM2,0.04732518643140793,1.0
TSPAN19,0.020690089091658592,1.0
UBE2C,0.18277856707572937,1.0
UMOD,0.012475596740841866,1.0
UPK3B,0.018424369394779205,1.0
VCAN,0.4450129568576813,1.0
VSIG4,0.10471688210964203,1.0
VWA5A,0.08750735223293304,1.0
VWF,0.12468022108078003,1.0
