gene,mean_readout,nonzero_fraction
MZB1,0.11795385181903839,1.0
NAT8,0.03546121343970299,1.0
NKG7,0.06279496848583221,1.0
NPDC1,0.07001204788684845,1.0
NTN4,0.16830472648143768,1.0
OGN,0.09706319123506546,1.0
OPRPN,0.012057126499712467,1.0
PCNA,0.40189093351364136,1.0
PCOLCE,0.10409464687108994,1.0
PCP4,0.02472110465168953,1.0
PCSK2,0.01906435564160347,1.0
PDCD1,0.009998069144785404,1.0
PDGFRA,0.14354676008224487,1.0
PDGFRB,0.19062551856040955,1.0
PDPN,0.19097736477851868,1.0
PEBP4,0.01397147960960865,1.0
PECAM1,0.3478739559650421,1.0
PGR,0.027447348460555077,1.0
PLA2G7,0.09330867230892181,1.0
PLAC9,0.023684512823820114,1.0
PLCG2,0.16849961876869202,1.0
PLD4,0.05723996087908745,1.0
PLIN4,0.0674881786108017,1.0
PMP22,0.18504783511161804,1.0
PPARG,0.1570618450641632,1.0
PPP1R1A,0.050649844110012054,1.0
PPP1R1B,0.05177963525056839,1.0
PPY,0.016272390261292458,1.0
PRDM1,0.18560779094696045,1.0
PRF1,0.05176253989338875,1.0
PRG4,0.05119553208351135,1.0
PROX1,0.0989701896905899,1.0
PTGDS,0.2454545497894287,1.0
PTN,0.13991031050682068,1.0
PTPRC,0.5655863285064697,1.0
PVALB,0.022350210696458817,1.0
RAMP2,0.043285153806209564,1.0
RAPGEF3,0.058826904743909836,1.0
RBP5,0.06765230000019073,1.0
RERGL,0.024902615696191788,1.0
RETN,0.0028149334248155355,1.0
RGS16,0.07258583605289459,1.0
RIDA,0.11970740556716919,1.0
RND1,0.03978854417800903,1.0
RTKN2,0.11396448314189911,1.0
S100A1,0.07515265047550201,1.0
S100A12,0.06504175066947937,1.0
SCGB2A1,0.0253286249935627,1.0
SCGN,0.02885456383228302,1.0
SELE,0.02283519320189953,1.0
SELL,0.1872744858264923,1.0
SEMA3C,0.2186984270811081,1.0
SERPINB2,0.06491570174694061,1.0
SERPINB3,0.13724935054779053,1.0
SERPINB9,0.2557433247566223,1.0
SFRP2,0.2759871780872345,1.0
SFRP4,0.20461705327033997,1.0
SFTA2,0.025324907153844833,1.0
SH2D3C,0.07290377467870712,1.0
SLAMF1,0.07628989964723587,1.0
SLAMF7,0.14663082361221313,1.0
SLC18A2,0.019212594255805016,1.0
SLC22A8,0.023142602294683456,1.0
SLC26A2,0.10049627721309662,1.0
SLC26A3,0.03860906884074211,1.0
SLC4A1,0.02793961390852928,1.0
SMIM24,0.06590663641691208,1.0
SMYD2,0.19082176685333252,1.0
SNAI1,0.030111271888017654,1.0
SNCA,0.043331827968358994,1.0
SNCG,0.06747562438249588,1.0
SNTN,0.02421831712126732,1.0
SOX17,0.028036590665578842,1.0
SOX18,0.027025744318962097,1.0
SOX2,0.11238070577383041,1.0
SPDEF,0.01637323573231697,1.0
SPI1,0.053185950964689255,1.0
SPIB,0.10278576612472534,1.0
SRPX,0.1116863265633583,1.0
SST,0.01592024229466915,1.0
STC1,0.08023428916931152,1.0
STC2,0.0688546895980835,1.0
STEAP4,0.07875259220600128,1.0
TAC1,0.019680578261613846,1.0
TAT,0.05660337209701538,1.0
TBX3,0.04593425244092941,1.0
TCF15,0.004232597537338734,1.0
TCF4,0.17796358466148376,1.0
TCIM,0.18921901285648346,1.0
TCL1A,0.11978727579116821,1.0
TENT5C,0.17017199099063873,1.0
