project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,Akt2_pS474,AGID00347,2009,8599,Set165,0.434474333712611
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,ALKBH5,AGID02215,2577,ab195377,Set165,-0.280842658112967
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,ALPHACATENIN,AGID00498,924,CA1030,Old,NA
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,Ambra1_pS52,AGID00287,1630,ABC80,Set165,0.323826018787681
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,AMPK-a2_pS345,AGID00236,1351,ab129081,Set165,0.179015068555695
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,AMPKALPHA,AGID00006,39,2532,Old,0.087813
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,AMPKALPHA_pT172,AGID00007,40,2535,Old,-0.1273
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,ANNEXIN1,AGID00193,1208,610066,Old,1.1645
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,ANNEXINVII,AGID00166,1142,610668,Old,-0.34153
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,AR,AGID00371,756,1852-1/ab52615,Old,-0.68125
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,ARAF,AGID00194,1217,4432,Old,-0.85276
