gene,mean_readout,nonzero_fraction
ABCC11,0.0043541062623262405,1.0
ACE2,0.04845404252409935,1.0
ACKR1,0.05275438353419304,1.0
ACTA2,0.35147571563720703,1.0
ACTG2,0.5701560974121094,1.0
ADAM28,0.16439777612686157,1.0
ADAMTS1,0.2565681040287018,1.0
ADGRE1,0.02816328965127468,1.0
ADGRL4,0.11051136255264282,1.0
ADH1C,0.0838036760687828,1.0
ADH4,0.07865255326032639,1.0
ADIPOQ,0.014901886694133282,1.0
AGER,0.01357558649033308,1.0
AGR3,0.03489428386092186,1.0
AHSP,0.01613183505833149,1.0
AIF1,0.33160728216171265,1.0
ALAS2,0.014826403930783272,1.0
ALDH1A3,0.08362129330635071,1.0
AMY2A,0.1599055379629135,1.0
ANGPT2,0.05534503981471062,1.0
ANPEP,0.17451201379299164,1.0
APCDD1,0.11837611347436905,1.0
APOA5,0.032441385090351105,1.0
APOBEC3A,0.08015061169862747,1.0
APOLD1,0.14857186377048492,1.0
AQP2,0.01073409989476204,1.0
AQP3,0.12961871922016144,1.0
AQP8,0.0659400075674057,1.0
AQP9,0.07209844887256622,1.0
AR,0.03171809762716293,1.0
ARFGEF3,0.045793309807777405,1.0
ASCL1,0.007137571927160025,1.0
ASCL3,0.021145261824131012,1.0
ASPN,0.12860697507858276,1.0
BAMBI,0.08351843059062958,1.0
BANK1,0.22596590220928192,1.0
BASP1,0.47433170676231384,1.0
BBOX1,0.030780768021941185,1.0
BCL2L11,0.23093292117118835,1.0
BMX,0.024706704542040825,1.0
BTNL9,0.045291297137737274,1.0
C15orf48,0.11499843746423721,1.0
C1orf162,0.22857752442359924,1.0
C1orf194,0.017404774203896523,1.0
C20orf85,0.0037831433583050966,1.0
C5orf46,0.037961445748806,1.0
C6orf118,0.01615135744214058,1.0
C7,0.09817884862422943,1.0
CA4,0.014405159279704094,1.0
CAPN8,0.11919232457876205,1.0
CAV1,0.23911991715431213,1.0
CAVIN1,0.5715620517730713,1.0
CAVIN2,0.07566305994987488,1.0
CCDC39,0.014673572964966297,1.0
CCDC78,0.017191240563988686,1.0
CCL19,0.12215913832187653,1.0
CCL27,0.013728586956858635,1.0
CCL5,0.2437475174665451,1.0
CCNB2,0.16933761537075043,1.0
CCR2,0.05115948244929314,1.0
CCR7,0.1414962112903595,1.0
CD14,0.23069751262664795,1.0
CD163,0.14913292229175568,1.0
CD19,0.11869753897190094,1.0
CD1A,0.019124548882246017,1.0
CD1C,0.06346529722213745,1.0
CD1E,0.036221060901880264,1.0
CD2,0.2516295313835144,1.0
CD247,0.13946297764778137,1.0
CD27,0.12102816998958588,1.0
CD274,0.06708146631717682,1.0
CD28,0.14984002709388733,1.0
