project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,1433BETA,AGID00100,882,sc-628,Old,-0.084303
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,1433EPSILON,AGID00111,913,sc-23957,Old,-0.20837
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,1433ZETA,AGID00101,883,sc-1019,Old,-0.23771
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,4EBP1,AGID00001,2,9452,Old,-0.55643
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,4EBP1_pS65,AGID00002,3,9456,Old,-0.24641
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,4EBP1_pT37T46,AGID00003,6,9459,Old,0.27281
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,4EBP1_pT70,AGID00443,8,9455,Old,-0.087104
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,53BP1,AGID00120,985,4937,Old,-1.0263
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,ACC_pS79,AGID00004,13,3661,Old,0.29332
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,ACC1,AGID00005,14,1768-1/ab45174,Old,0.42759
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,AceCS1,AGID00408,2372,3658,Set165,0.696961497328779
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,ACETYLATUBULINLYS40,AGID00473,1182,5335,Old,0.77619
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,ACSL1,AGID00404,2367,9189,Set165,-0.221961017248977
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,ACVRL1,AGID02144,2450,PA5-27081,Old,-0.068123
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,ADAR1,AGID00186,1198,ab88574,Old,-0.29561
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,AKT,AGID00146,1084,4691,Old,0.17169
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,AKT_pS473,AGID00028,230,9271,Old,0.049898
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,AKT_pT308,AGID00170,1154,2965,Old,-0.38089
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,Akt2,AGID00316,1800,3063,Set165,-0.259080085339729
TCGA-LUAD,TCGA-44-2661,f3501466-cf32-4866-b5fb-e94dd32341bc,TCGA-44-2661-01A,Primary Tumor,,cd79c3b5-e899-48fc-8e00-4e3e11c46a8f,TCGA-44-2661-01A-21-2190-20_RPPA_data.tsv,Akt2_pS474,AGID00347,2009,8599,Set165,1.0330428593407
