gene,mean_readout,nonzero_fraction
DUSP2,0.0685918778181076,1.0
ECSCR,0.09491357952356339,1.0
EDN1,0.10757283866405487,1.0
EDNRB,0.08507346361875534,1.0
EGFL7,0.08039749413728714,1.0
EGFR,0.16106411814689636,1.0
EHF,0.2804924249649048,1.0
ELF5,0.04782290756702423,1.0
EPCAM,0.4673098027706146,1.0
ERBB2,0.15453720092773438,1.0
ERG,0.08796659857034683,1.0
ESR1,0.03899584710597992,1.0
FAS,0.1745416522026062,1.0
FBLN1,0.28261521458625793,1.0
FBN1,0.31178784370422363,1.0
FCER1A,0.048136092722415924,1.0
FCGR1A,0.13803407549858093,1.0
FCGR3A,0.21712565422058105,1.0
FCN1,0.03813169524073601,1.0
FCN2,0.02435407042503357,1.0
FGFBP1,0.09690102189779282,1.0
FGFBP2,0.017631996423006058,1.0
FGL2,0.31152528524398804,1.0
FHL2,0.28222623467445374,1.0
FKBP11,0.21987223625183105,1.0
FOXA1,0.025366568937897682,1.0
FOXI1,0.012797241099178791,1.0
FOXJ1,0.01794843189418316,1.0
FOXP3,0.06836779415607452,1.0
FSTL3,0.14820368587970734,1.0
FXYD2,0.05761457607150078,1.0
GATA2,0.03776867687702179,1.0
GATM,0.23320372402668,1.0
GCG,0.015249391086399555,1.0
GDF15,0.07563666254281998,1.0
GEM,0.12372974306344986,1.0
GHRL,0.03108198568224907,1.0
GKN2,0.07300029695034027,1.0
GLIPR1,0.2497723400592804,1.0
GLYATL1,0.04503355175256729,1.0
GNG11,0.14547407627105713,1.0
GNLY,0.06036197394132614,1.0
GPC1,0.15874336659908295,1.0
GPC3,0.11111170053482056,1.0
GPR183,0.1753416210412979,1.0
GPRC5A,0.31597915291786194,1.0
GPX2,0.1205478087067604,1.0
GYPA,0.026425382122397423,1.0
GYPB,0.009545817039906979,1.0
GZMA,0.11796583235263824,1.0
GZMB,0.04909030348062515,1.0
GZMK,0.11306832730770111,1.0
HAMP,0.052311718463897705,1.0
HAVCR2,0.1469670832157135,1.0
HEMGN,0.014761455357074738,1.0
HEPACAM2,0.027429630979895592,1.0
HES4,0.01796102710068226,1.0
HIGD1B,0.01811935380101204,1.0
HLA-DQB2,0.15315942466259003,1.0
HMGCS2,0.10349293053150177,1.0
HPGDS,0.02584533765912056,1.0
HPX,0.07806800305843353,1.0
IGF1,0.13866059482097626,1.0
IGSF6,0.16438007354736328,1.0
IL1R2,0.09320364147424698,1.0
IL1RL1,0.030822303146123886,1.0
IL2RA,0.12387426197528839,1.0
IL3RA,0.07422846555709839,1.0
IL7R,0.39684000611305237,1.0
INMT,0.11355717480182648,1.0
INS,0.00852670706808567,1.0
IRF8,0.2149583399295807,1.0
KCNK3,0.020804714411497116,1.0
KCNMA1,0.1253214329481125,1.0
KIT,0.05561487749218941,1.0
KLK11,0.07360348850488663,1.0
KLRB1,0.17029313743114471,1.0
KLRC1,0.04172618314623833,1.0
KLRD1,0.04037754610180855,1.0
KNG1,0.06796953827142715,1.0
KRT20,0.04245658963918686,1.0
KRT7,0.4062986373901367,1.0
LAG3,0.0489080436527729,1.0
LAMP3,0.10726215690374374,1.0
LGI4,0.022774402052164078,1.0
LGR5,0.01719377003610134,1.0
LIF,0.07188954204320908,1.0
LILRA4,0.03640563040971756,1.0
LILRA5,0.017438611015677452,1.0
LILRB2,0.11009268462657928,1.0
LILRB4,0.04178809002041817,1.0
LPL,0.0265213493257761,1.0
LTBP2,0.21647986769676208,1.0
LY6D,0.03418322652578354,1.0
LY86,0.09165918081998825,1.0
LYVE1,0.0760701447725296,1.0
MALL,0.528791069984436,1.0
MAMDC2,0.05677153915166855,1.0
MARCO,0.03854725882411003,1.0
MCEMP1,0.034058310091495514,1.0
MCF2L,0.09134966880083084,1.0
MDM2,0.5314690470695496,1.0
MEDAG,0.06732995808124542,1.0
MEF2C,0.16821692883968353,1.0
MEST,0.14897719025611877,1.0
MET,0.34017592668533325,1.0
MFAP5,0.047051943838596344,1.0
MKI67,0.21749110519886017,1.0
MLANA,0.005895479582250118,1.0
MLPH,0.17465469241142273,1.0
MMRN1,0.07405637204647064,1.0
MMRN2,0.11715932190418243,1.0
MNDA,0.14080049097537994,1.0
MPEG1,0.3222251534461975,1.0
MRC1,0.17510564625263214,1.0
MS4A1,0.3640097677707672,1.0
MS4A2,0.02997053787112236,1.0
MS4A4A,0.18681851029396057,1.0
MS4A6A,0.39728787541389465,1.0
MTRNR2L11,0.19216015934944153,1.0
MYBPC1,0.006694952957332134,1.0
MYC,0.29551705718040466,1.0
MYH11,0.25978052616119385,1.0
MYLK,0.41459131240844727,1.0
MZB1,0.15815404057502747,1.0
NAT8,0.03662782907485962,1.0
NKG7,0.0776631087064743,1.0
NPDC1,0.07372964173555374,1.0
NTN4,0.21767523884773254,1.0
OGN,0.07698915898799896,1.0
OPRPN,0.011879262514412403,1.0
PCNA,0.4539405405521393,1.0
PCOLCE,0.09978914260864258,1.0
PCP4,0.02296673133969307,1.0
PCSK2,0.027402525767683983,1.0
PDCD1,0.009415825828909874,1.0
PDGFRA,0.18248550593852997,1.0
PDGFRB,0.19505180418491364,1.0
PDPN,0.21045970916748047,1.0
PEBP4,0.018761511892080307,1.0
PECAM1,0.4437251091003418,1.0
PGR,0.029026588425040245,1.0
PLA2G7,0.16278113424777985,1.0
PLAC9,0.02050173655152321,1.0
PLCG2,0.2087002992630005,1.0
PLD4,0.0607394203543663,1.0
PLIN4,0.034821949899196625,1.0
PMP22,0.25335466861724854,1.0
PPARG,0.22241559624671936,1.0
PPP1R1A,0.035698868334293365,1.0
PPP1R1B,0.061291832476854324,1.0
PPY,0.01972598023712635,1.0
PRDM1,0.26860877871513367,1.0
PRF1,0.07762204110622406,1.0
PRG4,0.03768392279744148,1.0
PROX1,0.10057659447193146,1.0
PTGDS,0.30338841676712036,1.0
PTN,0.08735914528369904,1.0
PTPRC,0.6644817590713501,1.0
PVALB,0.01631191372871399,1.0
RAMP2,0.05110187083482742,1.0
RAPGEF3,0.06457962095737457,1.0
RBP5,0.0711825042963028,1.0
RERGL,0.021728884428739548,1.0
RETN,0.0035729047376662493,1.0
RGS16,0.0661299079656601,1.0
RIDA,0.11723299324512482,1.0
RND1,0.03624904900789261,1.0
RTKN2,0.0986480712890625,1.0
S100A1,0.05030764266848564,1.0
S100A12,0.071926049888134,1.0
SCGB2A1,0.08197533339262009,1.0
SCGN,0.027776753529906273,1.0
SELE,0.018878640606999397,1.0
SELL,0.20298831164836884,1.0
SEMA3C,0.24552437663078308,1.0
SERPINB2,0.07354271411895752,1.0
SERPINB3,0.11010805517435074,1.0
SERPINB9,0.3222072124481201,1.0
SFRP2,0.20667195320129395,1.0
SFRP4,0.13253727555274963,1.0
SFTA2,0.18341264128684998,1.0
SH2D3C,0.08375778794288635,1.0
SLAMF1,0.09196600317955017,1.0
SLAMF7,0.22901251912117004,1.0
SLC18A2,0.01972559653222561,1.0
SLC22A8,0.022835101932287216,1.0
SLC26A2,0.11499764025211334,1.0
SLC26A3,0.03507521003484726,1.0
SLC4A1,0.023440111428499222,1.0
SMIM24,0.06158115342259407,1.0
SMYD2,0.2495880126953125,1.0
SNAI1,0.03779628500342369,1.0
SNCA,0.035617031157016754,1.0
SNCG,0.04546814039349556,1.0
SNTN,0.024831034243106842,1.0
SOX17,0.02814076468348503,1.0
SOX18,0.025956932455301285,1.0
SOX2,0.07556811720132828,1.0
SPDEF,0.015720710158348083,1.0
SPI1,0.09142817556858063,1.0
SPIB,0.10337512195110321,1.0
SRPX,0.09877036511898041,1.0
SST,0.013004524633288383,1.0
STC1,0.05121154338121414,1.0
STC2,0.06721771508455276,1.0
STEAP4,0.19048389792442322,1.0
TAC1,0.013555720448493958,1.0
TAT,0.05760447308421135,1.0
TBX3,0.038039546459913254,1.0
TCF15,0.0032784384675323963,1.0
TCF4,0.2032596319913864,1.0
TCIM,0.4502047598361969,1.0
TCL1A,0.1169363409280777,1.0
TENT5C,0.21376308798789978,1.0
TFF2,0.0893860012292862,1.0
TFPI,0.36582741141319275,1.0
THAP2,0.07302995026111603,1.0
THBS2,0.1414523422718048,1.0
THY1,0.22520673274993896,1.0
TIMP4,0.02288590371608734,1.0
TM4SF18,0.06792058795690536,1.0
TM4SF4,0.09320630878210068,1.0
TMC5,0.13335786759853363,1.0
TMEM100,0.03886759281158447,1.0
TMEM174,0.00853813998401165,1.0
TMEM52B,0.021386275067925453,1.0
TNC,0.37672239542007446,1.0
TNFRSF13B,0.05040070414543152,1.0
TNFRSF17,0.08444304019212723,1.0
TNFRSF9,0.0526820607483387,1.0
TOP2A,0.12684926390647888,1.0
TRAC,0.4621888995170593,1.0
TREM2,0.05375108867883682,1.0
TSPAN19,0.017105961218476295,1.0
UBE2C,0.09208641946315765,1.0
UMOD,0.0113559914752841,1.0
UPK3B,0.015988508239388466,1.0
VCAN,0.35762912034988403,1.0
VSIG4,0.1357918530702591,1.0
VWA5A,0.10003624856472015,1.0
VWF,0.13118034601211548,1.0
