gene,mean_readout,nonzero_fraction
FOXP3,0.05995898321270943,1.0
FSTL3,0.1292242705821991,1.0
FXYD2,0.05708714574575424,1.0
GATA2,0.03737885132431984,1.0
GATM,0.23402948677539825,1.0
GCG,0.01298893429338932,1.0
GDF15,0.08792459219694138,1.0
GEM,0.10531896352767944,1.0
GHRL,0.03412485867738724,1.0
GKN2,0.07178933918476105,1.0
GLIPR1,0.25328510999679565,1.0
GLYATL1,0.05014771223068237,1.0
GNG11,0.10536687076091766,1.0
GNLY,0.05432695150375366,1.0
GPC1,0.17774038016796112,1.0
GPC3,0.07754077017307281,1.0
GPR183,0.15340189635753632,1.0
GPRC5A,0.3419717252254486,1.0
GPX2,0.14693066477775574,1.0
GYPA,0.027711695060133934,1.0
GYPB,0.006947393529117107,1.0
GZMA,0.09557054936885834,1.0
GZMB,0.05713517591357231,1.0
GZMK,0.09324982017278671,1.0
HAMP,0.05120356008410454,1.0
HAVCR2,0.09897857904434204,1.0
HEMGN,0.015872763469815254,1.0
HEPACAM2,0.028881648555397987,1.0
HES4,0.02646039053797722,1.0
HIGD1B,0.016591403633356094,1.0
HLA-DQB2,0.10748706758022308,1.0
HMGCS2,0.11035294830799103,1.0
HPGDS,0.018904665485024452,1.0
HPX,0.0799923911690712,1.0
IGF1,0.1019817367196083,1.0
IGSF6,0.12373869121074677,1.0
IL1R2,0.15045201778411865,1.0
IL1RL1,0.025183718651533127,1.0
IL2RA,0.09468300640583038,1.0
IL3RA,0.06805290281772614,1.0
IL7R,0.3052467703819275,1.0
INMT,0.06335396319627762,1.0
INS,0.008348075672984123,1.0
IRF8,0.18140774965286255,1.0
KCNK3,0.020447097718715668,1.0
KCNMA1,0.12851600348949432,1.0
KIT,0.04621275141835213,1.0
KLK11,0.08986169099807739,1.0
KLRB1,0.1379876583814621,1.0
KLRC1,0.04194812476634979,1.0
KLRD1,0.039244093000888824,1.0
KNG1,0.06627997756004333,1.0
KRT20,0.03141428157687187,1.0
KRT7,0.3486190438270569,1.0
LAG3,0.04612308368086815,1.0
LAMP3,0.10751420259475708,1.0
LGI4,0.022608136758208275,1.0
LGR5,0.015044582076370716,1.0
LIF,0.1770114153623581,1.0
LILRA4,0.03872208669781685,1.0
LILRA5,0.018619662150740623,1.0
LILRB2,0.09954137355089188,1.0
LILRB4,0.040739066898822784,1.0
LPL,0.014233624562621117,1.0
LTBP2,0.1643068492412567,1.0
LY6D,0.06684401631355286,1.0
LY86,0.08065079152584076,1.0
LYVE1,0.07151420414447784,1.0
MALL,0.3126656413078308,1.0
MAMDC2,0.06247439235448837,1.0
MARCO,0.029796916991472244,1.0
MCEMP1,0.02661394700407982,1.0
MCF2L,0.08478144556283951,1.0
MDM2,0.6487009525299072,1.0
MEDAG,0.05067981407046318,1.0
MEF2C,0.14281663298606873,1.0
MEST,0.2048918753862381,1.0
MET,0.5072608590126038,1.0
MFAP5,0.05341005325317383,1.0
MKI67,0.43434733152389526,1.0
MLANA,0.0056894393637776375,1.0
MLPH,0.1009090393781662,1.0
MMRN1,0.07057369500398636,1.0
MMRN2,0.12321297824382782,1.0
MNDA,0.11062133312225342,1.0
MPEG1,0.24615776538848877,1.0
MRC1,0.09722309559583664,1.0
MS4A1,0.35920125246047974,1.0
MS4A2,0.021581251174211502,1.0
MS4A4A,0.11164344847202301,1.0
MS4A6A,0.26323580741882324,1.0
MTRNR2L11,0.24892905354499817,1.0
MYBPC1,0.00569244334474206,1.0
MYC,0.42401742935180664,1.0
MYH11,0.20749059319496155,1.0
MYLK,0.3486875891685486,1.0
MZB1,0.1303025335073471,1.0
NAT8,0.03456271439790726,1.0
NKG7,0.06624285876750946,1.0
NPDC1,0.06526552885770798,1.0
NTN4,0.24451760947704315,1.0
OGN,0.06327566504478455,1.0
OPRPN,0.012361222878098488,1.0
