gene,mean_readout,nonzero_fraction
ABCC11,0.003494913224130869,1.0
ACE2,0.035904671996831894,1.0
ACKR1,0.05843198299407959,1.0
ACTA2,0.3753998279571533,1.0
ACTG2,0.5070894956588745,1.0
ADAM28,0.1622736155986786,1.0
ADAMTS1,0.3560445010662079,1.0
ADGRE1,0.026970814913511276,1.0
ADGRL4,0.16279591619968414,1.0
ADH1C,0.0831289291381836,1.0
ADH4,0.07648589462041855,1.0
ADIPOQ,0.012894518673419952,1.0
AGER,0.02580752968788147,1.0
AGR3,0.0313924141228199,1.0
AHSP,0.013782924041152,1.0
AIF1,0.3586961627006531,1.0
ALAS2,0.013182377442717552,1.0
ALDH1A3,0.08698395639657974,1.0
AMY2A,0.16872265934944153,1.0
ANGPT2,0.05549930781126022,1.0
ANPEP,0.17415480315685272,1.0
APCDD1,0.1103232130408287,1.0
APOA5,0.033287763595581055,1.0
APOBEC3A,0.06722988188266754,1.0
APOLD1,0.1869298666715622,1.0
AQP2,0.01066924910992384,1.0
AQP3,0.10838223993778229,1.0
AQP8,0.06553410738706589,1.0
AQP9,0.07555331289768219,1.0
AR,0.03258616477251053,1.0
ARFGEF3,0.04153809696435928,1.0
ASCL1,0.006861177738755941,1.0
ASCL3,0.020686037838459015,1.0
ASPN,0.10283249616622925,1.0
BAMBI,0.07918427139520645,1.0
BANK1,0.21493645012378693,1.0
BASP1,0.4295518398284912,1.0
BBOX1,0.028207670897245407,1.0
BCL2L11,0.1930759996175766,1.0
BMX,0.033967502415180206,1.0
BTNL9,0.10144107043743134,1.0
C15orf48,0.07806630432605743,1.0
C1orf162,0.24529564380645752,1.0
C1orf194,0.015292538329958916,1.0
C20orf85,0.003952875733375549,1.0
C5orf46,0.035842414945364,1.0
C6orf118,0.014261086471378803,1.0
C7,0.16019561886787415,1.0
CA4,0.01712237298488617,1.0
CAPN8,0.07605837285518646,1.0
CAV1,0.24961337447166443,1.0
CAVIN1,0.5818789005279541,1.0
CAVIN2,0.1720583289861679,1.0
CCDC39,0.014969500713050365,1.0
CCDC78,0.009841355495154858,1.0
CCL19,0.10496574640274048,1.0
CCL27,0.014795367605984211,1.0
CCL5,0.23020705580711365,1.0
CCNB2,0.07910162955522537,1.0
CCR2,0.04976586997509003,1.0
CCR7,0.13243982195854187,1.0
CD14,0.2333105057477951,1.0
CD163,0.1649109572172165,1.0
CD19,0.10780654847621918,1.0
CD1A,0.02050785906612873,1.0
CD1C,0.05466412752866745,1.0
CD1E,0.029282644391059875,1.0
CD2,0.23450401425361633,1.0
CD247,0.13333377242088318,1.0
CD27,0.10271097719669342,1.0
CD274,0.046820495277643204,1.0
CD28,0.14728042483329773,1.0
CD300E,0.03762879967689514,1.0
CD34,0.2892407774925232,1.0
CD3D,0.2001311480998993,1.0
CD3E,0.26850882172584534,1.0
CD4,0.24895623326301575,1.0
CD5L,0.03542505204677582,1.0
CD68,0.16042031347751617,1.0
CD69,0.10030444711446762,1.0
CD70,0.015236267820000648,1.0
CD79A,0.2528752088546753,1.0
CD83,0.13949595391750336,1.0
