gene,mean_readout,nonzero_fraction
LILRB2,0.13138189911842346,1.0
LILRB4,0.05044117569923401,1.0
LPL,0.04752857983112335,1.0
LTBP2,0.1761748045682907,1.0
LY6D,0.03672610968351364,1.0
LY86,0.09148352593183517,1.0
LYVE1,0.12020143866539001,1.0
MALL,0.27671247720718384,1.0
MAMDC2,0.0865972489118576,1.0
MARCO,0.0499381385743618,1.0
MCEMP1,0.050824299454689026,1.0
MCF2L,0.09217164665460587,1.0
MDM2,0.48125991225242615,1.0
MEDAG,0.09259910881519318,1.0
MEF2C,0.1722417026758194,1.0
MEST,0.10840188711881638,1.0
MET,0.25255680084228516,1.0
MFAP5,0.05353459343314171,1.0
MKI67,0.1900903880596161,1.0
MLANA,0.0058063422329723835,1.0
MLPH,0.08358713984489441,1.0
MMRN1,0.09745200723409653,1.0
MMRN2,0.14335426688194275,1.0
MNDA,0.14821361005306244,1.0
MPEG1,0.3213668167591095,1.0
MRC1,0.16241560876369476,1.0
MS4A1,0.3595159351825714,1.0
MS4A2,0.031200233846902847,1.0
MS4A4A,0.18690986931324005,1.0
MS4A6A,0.33675992488861084,1.0
MTRNR2L11,0.15704789757728577,1.0
MYBPC1,0.0057634818367660046,1.0
MYC,0.32306262850761414,1.0
MYH11,0.2799120843410492,1.0
MYLK,0.4589461386203766,1.0
MZB1,0.13161137700080872,1.0
NAT8,0.03653830289840698,1.0
NKG7,0.06941188871860504,1.0
NPDC1,0.08632371574640274,1.0
NTN4,0.1802600622177124,1.0
OGN,0.126474529504776,1.0
OPRPN,0.010281345807015896,1.0
PCNA,0.3612028658390045,1.0
PCOLCE,0.1012197956442833,1.0
PCP4,0.024044834077358246,1.0
PCSK2,0.016087224707007408,1.0
PDCD1,0.008867091499269009,1.0
PDGFRA,0.19091124832630157,1.0
PDGFRB,0.21290898323059082,1.0
PDPN,0.22031159698963165,1.0
PEBP4,0.014432910829782486,1.0
PECAM1,0.5774542689323425,1.0
PGR,0.02538152225315571,1.0
PLA2G7,0.14973248541355133,1.0
PLAC9,0.02626706473529339,1.0
PLCG2,0.19959981739521027,1.0
PLD4,0.05433319881558418,1.0
PLIN4,0.04133780300617218,1.0
PMP22,0.3023640811443329,1.0
PPARG,0.15254446864128113,1.0
PPP1R1A,0.03902466222643852,1.0
PPP1R1B,0.03910902515053749,1.0
PPY,0.016861220821738243,1.0
PRDM1,0.2603747546672821,1.0
PRF1,0.06908594816923141,1.0
PRG4,0.05393526330590248,1.0
PROX1,0.10202646255493164,1.0
PTGDS,0.31924906373023987,1.0
PTN,0.09442628920078278,1.0
PTPRC,0.6491749882698059,1.0
PVALB,0.017092272639274597,1.0
RAMP2,0.10183169692754745,1.0
RAPGEF3,0.06440617144107819,1.0
RBP5,0.06875887513160706,1.0
RERGL,0.01843261905014515,1.0
RETN,0.0022929084952920675,1.0
RGS16,0.08528939634561539,1.0
RIDA,0.10465110838413239,1.0
RND1,0.03645318001508713,1.0
RTKN2,0.11246717721223831,1.0
S100A1,0.056700047105550766,1.0
S100A12,0.08504094183444977,1.0
SCGB2A1,0.02181706577539444,1.0
SCGN,0.03056553192436695,1.0
SELE,0.025003038346767426,1.0
SELL,0.19700327515602112,1.0
SEMA3C,0.19081024825572968,1.0
SERPINB2,0.08445261418819427,1.0
SERPINB3,0.10210610926151276,1.0
SERPINB9,0.338148295879364,1.0
SFRP2,0.22224842011928558,1.0
SFRP4,0.09306925535202026,1.0
SFTA2,0.043990738689899445,1.0
SH2D3C,0.10621696710586548,1.0
SLAMF1,0.07721304893493652,1.0
SLAMF7,0.18594813346862793,1.0
SLC18A2,0.026153145357966423,1.0
SLC22A8,0.0228713545948267,1.0
SLC26A2,0.11087591201066971,1.0
SLC26A3,0.03243805095553398,1.0
SLC4A1,0.02291290834546089,1.0
SMIM24,0.0646829828619957,1.0
SMYD2,0.17259033024311066,1.0
SNAI1,0.043217215687036514,1.0
SNCA,0.04840504378080368,1.0
SNCG,0.05120174214243889,1.0
SNTN,0.02042744681239128,1.0
SOX17,0.04268879070878029,1.0
SOX18,0.028327088803052902,1.0
SOX2,0.07846975326538086,1.0
SPDEF,0.015815369784832,1.0
SPI1,0.08626733720302582,1.0
SPIB,0.0980336144566536,1.0
SRPX,0.1267934888601303,1.0
SST,0.01232228148728609,1.0
STC1,0.07743532210588455,1.0
STC2,0.07548722624778748,1.0
STEAP4,0.15649794042110443,1.0
TAC1,0.01736285164952278,1.0
TAT,0.05401235446333885,1.0
TBX3,0.04579436779022217,1.0
TCF15,0.006334432400763035,1.0
TCF4,0.24782750010490417,1.0
TCIM,0.3293435871601105,1.0
TCL1A,0.11310595273971558,1.0
TENT5C,0.1959347426891327,1.0
TFF2,0.08037111163139343,1.0
TFPI,0.31014877557754517,1.0
THAP2,0.06632141768932343,1.0
THBS2,0.1099318191409111,1.0
THY1,0.20053821802139282,1.0
TIMP4,0.028037505224347115,1.0
TM4SF18,0.07899881154298782,1.0
