project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,1433BETA,AGID00100,882,sc-628,Old,-0.12474
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,1433EPSILON,AGID00111,913,sc-23957,Old,-0.31212
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,1433ZETA,AGID00101,883,sc-1019,Old,0.049812
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,4EBP1,AGID00001,2,9452,Old,-0.11839
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,4EBP1_pS65,AGID00002,3,9456,Old,0.027095
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,4EBP1_pT37T46,AGID00003,6,9459,Old,0.45914
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,4EBP1_pT70,AGID00443,8,9455,Old,0.17082
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,53BP1,AGID00120,985,4937,Old,-0.50487
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ACC_pS79,AGID00004,13,3661,Old,-0.27372
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ACC1,AGID00005,14,1768-1/ab45174,Old,-0.044537
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,AceCS1,AGID00408,2372,3658,Set165,0.308756349713768
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ACETYLATUBULINLYS40,AGID00473,1182,5335,Old,-0.14246
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ACSL1,AGID00404,2367,9189,Set165,-0.11962157628249
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ACVRL1,AGID02144,2450,PA5-27081,Old,-0.2271
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ADAR1,AGID00186,1198,ab88574,Old,-0.19926
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,AKT,AGID00146,1084,4691,Old,0.16175
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,AKT_pS473,AGID00028,230,9271,Old,-0.098857
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,AKT_pT308,AGID00170,1154,2965,Old,-0.34262
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,Akt2,AGID00316,1800,3063,Set165,-0.136321755826118
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,Akt2_pS474,AGID00347,2009,8599,Set165,0.157701653856051
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ALKBH5,AGID02215,2577,ab195377,Set165,-0.406697296980004
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ALPHACATENIN,AGID00498,924,CA1030,Old,NA
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,Ambra1_pS52,AGID00287,1630,ABC80,Set165,0.0859841064718575
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,AMPK-a2_pS345,AGID00236,1351,ab129081,Set165,0.305029773699868
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,AMPKALPHA,AGID00006,39,2532,Old,0.18474
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,AMPKALPHA_pT172,AGID00007,40,2535,Old,0.23725
TCGA-LUAD,TCGA-86-8279,2923e404-38f2-437a-b57e-23401fbe0273,TCGA-86-8279-01A,Primary Tumor,,7f3012cb-bf68-4c24-8c94-a2157430b0ad,TCGA-86-8279-01A-21-A45A-20_RPPA_data.tsv,ANNEXIN1,AGID00193,1208,610066,Old,0.6686
