gene,mean_readout,nonzero_fraction
FSTL3,0.18561479449272156,1.0
FXYD2,0.06497883796691895,1.0
GATA2,0.04261144623160362,1.0
GATM,0.25336235761642456,1.0
GCG,0.012867927551269531,1.0
GDF15,0.08303602784872055,1.0
GEM,0.190074622631073,1.0
GHRL,0.0381600596010685,1.0
GKN2,0.07069316506385803,1.0
GLIPR1,0.2425658404827118,1.0
GLYATL1,0.05024556443095207,1.0
GNG11,0.14096710085868835,1.0
GNLY,0.05164823681116104,1.0
GPC1,0.16647976636886597,1.0
GPC3,0.15338952839374542,1.0
GPR183,0.16872188448905945,1.0
GPRC5A,0.3430388271808624,1.0
GPX2,0.2095026671886444,1.0
GYPA,0.02882479690015316,1.0
GYPB,0.008820227347314358,1.0
GZMA,0.09128911793231964,1.0
GZMB,0.040991030633449554,1.0
GZMK,0.09670630097389221,1.0
HAMP,0.05562784522771835,1.0
HAVCR2,0.12497915327548981,1.0
HEMGN,0.01950022205710411,1.0
HEPACAM2,0.03057052753865719,1.0
HES4,0.02031346969306469,1.0
HIGD1B,0.016094926744699478,1.0
HLA-DQB2,0.1121649518609047,1.0
HMGCS2,0.13285405933856964,1.0
HPGDS,0.025517713278532028,1.0
HPX,0.08056113868951797,1.0
IGF1,0.14301244914531708,1.0
IGSF6,0.14584143459796906,1.0
IL1R2,0.0879015102982521,1.0
IL1RL1,0.029626771807670593,1.0
IL2RA,0.10656412690877914,1.0
IL3RA,0.06369361281394958,1.0
IL7R,0.3250010013580322,1.0
INMT,0.139984592795372,1.0
INS,0.008497235365211964,1.0
IRF8,0.19265668094158173,1.0
KCNK3,0.023213161155581474,1.0
KCNMA1,0.1367703378200531,1.0
KIT,0.05459459498524666,1.0
KLK11,0.06493698805570602,1.0
KLRB1,0.14633828401565552,1.0
KLRC1,0.03901693969964981,1.0
KLRD1,0.0421246662735939,1.0
KNG1,0.07051990926265717,1.0
KRT20,0.030250761657953262,1.0
KRT7,0.25436967611312866,1.0
LAG3,0.0440991148352623,1.0
LAMP3,0.09437528997659683,1.0
LGI4,0.021635713055729866,1.0
LGR5,0.017661385238170624,1.0
LIF,0.09926198422908783,1.0
LILRA4,0.038463763892650604,1.0
LILRA5,0.017746809870004654,1.0
LILRB2,0.10468389093875885,1.0
LILRB4,0.04134947061538696,1.0
LPL,0.02937471494078636,1.0
LTBP2,0.26808270812034607,1.0
LY6D,0.03835015371441841,1.0
LY86,0.09046649187803268,1.0
LYVE1,0.07336452603340149,1.0
MALL,0.4209914207458496,1.0
MAMDC2,0.05859356373548508,1.0
MARCO,0.045766834169626236,1.0
MCEMP1,0.03446321561932564,1.0
MCF2L,0.1013273149728775,1.0
MDM2,0.5958774089813232,1.0
MEDAG,0.07660944014787674,1.0
MEF2C,0.15327972173690796,1.0
MEST,0.1622847467660904,1.0
MET,0.3067987263202667,1.0
MFAP5,0.08601410686969757,1.0
MKI67,0.25092312693595886,1.0
MLANA,0.0049826959148049355,1.0
MLPH,0.15078240633010864,1.0
MMRN1,0.07560515403747559,1.0
MMRN2,0.11606687307357788,1.0
MNDA,0.13020142912864685,1.0
MPEG1,0.2755506932735443,1.0
MRC1,0.15803058445453644,1.0
MS4A1,0.3677942454814911,1.0
MS4A2,0.028299663215875626,1.0
MS4A4A,0.18201516568660736,1.0
MS4A6A,0.34252768754959106,1.0
MTRNR2L11,0.18602371215820312,1.0
MYBPC1,0.006695116870105267,1.0
MYC,0.33158233761787415,1.0
MYH11,0.27636855840682983,1.0
MYLK,0.5175358653068542,1.0
MZB1,0.14312252402305603,1.0
NAT8,0.03413192182779312,1.0
NKG7,0.0635644719004631,1.0
NPDC1,0.08446098864078522,1.0
NTN4,0.21978645026683807,1.0
OGN,0.10332676023244858,1.0
OPRPN,0.012309568002820015,1.0
PCNA,0.4385963976383209,1.0
PCOLCE,0.13999690115451813,1.0
PCP4,0.02219848521053791,1.0
PCSK2,0.023313643410801888,1.0
PDCD1,0.009234803728759289,1.0
PDGFRA,0.19922789931297302,1.0
PDGFRB,0.2547847330570221,1.0
PDPN,0.23974207043647766,1.0
PEBP4,0.019195040687918663,1.0
PECAM1,0.399385541677475,1.0
PGR,0.02755015157163143,1.0
PLA2G7,0.15686117112636566,1.0
PLAC9,0.02539311721920967,1.0
PLCG2,0.19598674774169922,1.0
PLD4,0.059522200375795364,1.0
PLIN4,0.040017269551754,1.0
PMP22,0.2755497097969055,1.0
PPARG,0.21677303314208984,1.0
PPP1R1A,0.041406627744436264,1.0
PPP1R1B,0.09101936221122742,1.0
PPY,0.01637621596455574,1.0
PRDM1,0.23402711749076843,1.0
PRF1,0.060111213475465775,1.0
PRG4,0.04035336524248123,1.0
PROX1,0.11414635181427002,1.0
PTGDS,0.33064529299736023,1.0
PTN,0.10494979470968246,1.0
PTPRC,0.6014790534973145,1.0
PVALB,0.017141371965408325,1.0
RAMP2,0.0472508929669857,1.0
RAPGEF3,0.07507213205099106,1.0
RBP5,0.06891339272260666,1.0
RERGL,0.024734225124120712,1.0
RETN,0.0025057662278413773,1.0
RGS16,0.08471763879060745,1.0
RIDA,0.12005601823329926,1.0
RND1,0.03818211331963539,1.0
RTKN2,0.11244972795248032,1.0
S100A1,0.059293556958436966,1.0
S100A12,0.07449899613857269,1.0
SCGB2A1,0.039156921207904816,1.0
SCGN,0.03106164000928402,1.0
SELE,0.01921055093407631,1.0
SELL,0.19012534618377686,1.0
SEMA3C,0.26801326870918274,1.0
SERPINB2,0.06331951171159744,1.0
SERPINB3,0.11544191837310791,1.0
SERPINB9,0.31290632486343384,1.0
SFRP2,0.31190693378448486,1.0
SFRP4,0.24088089168071747,1.0
SFTA2,0.05936845391988754,1.0
SH2D3C,0.08128973841667175,1.0
SLAMF1,0.08022783696651459,1.0
SLAMF7,0.18237903714179993,1.0
SLC18A2,0.020868677645921707,1.0
SLC22A8,0.023915037512779236,1.0
SLC26A2,0.1379145234823227,1.0
SLC26A3,0.032749541103839874,1.0
SLC4A1,0.02639899030327797,1.0
SMIM24,0.0661592036485672,1.0
SMYD2,0.23569783568382263,1.0
SNAI1,0.042813740670681,1.0
SNCA,0.038454897701740265,1.0
SNCG,0.04430399090051651,1.0
SNTN,0.025648951530456543,1.0
SOX17,0.033086683601140976,1.0
SOX18,0.029304737225174904,1.0
SOX2,0.08214737474918365,1.0
SPDEF,0.020811211317777634,1.0
SPI1,0.07061653584241867,1.0
SPIB,0.10017820447683334,1.0
SRPX,0.12374651432037354,1.0
SST,0.016841327771544456,1.0
STC1,0.0655565932393074,1.0
STC2,0.0812796950340271,1.0
STEAP4,0.1113012433052063,1.0
TAC1,0.015350254252552986,1.0
TAT,0.05881499499082565,1.0
TBX3,0.05202255770564079,1.0
TCF15,0.0036669126711785793,1.0
TCF4,0.2301711142063141,1.0
TCIM,0.5231380462646484,1.0
TCL1A,0.11549943685531616,1.0
TENT5C,0.20420904457569122,1.0
TFF2,0.08419759571552277,1.0
TFPI,0.3822832703590393,1.0
THAP2,0.08541859686374664,1.0
THBS2,0.3086506724357605,1.0
THY1,0.31000593304634094,1.0
TIMP4,0.03115278109908104,1.0
TM4SF18,0.06675785034894943,1.0
TM4SF4,0.09340398013591766,1.0
TMC5,0.1779068410396576,1.0
TMEM100,0.04133742302656174,1.0
TMEM174,0.007235208060592413,1.0
TMEM52B,0.02332005277276039,1.0
TNC,0.3789246082305908,1.0
TNFRSF13B,0.049536723643541336,1.0
TNFRSF17,0.08580601960420609,1.0
TNFRSF9,0.049416009336709976,1.0
TOP2A,0.145670086145401,1.0
TRAC,0.40868109464645386,1.0
TREM2,0.05958325415849686,1.0
TSPAN19,0.01937779411673546,1.0
UBE2C,0.12724247574806213,1.0
UMOD,0.011534513905644417,1.0
UPK3B,0.017077837139368057,1.0
VCAN,0.5762349367141724,1.0
VSIG4,0.12240327894687653,1.0
VWA5A,0.09341108053922653,1.0
VWF,0.12191583961248398,1.0
