gene,mean_readout,nonzero_fraction
MCF2L,0.08362726867198944,1.0
MDM2,0.6857115030288696,1.0
MEDAG,0.05761119723320007,1.0
MEF2C,0.14472556114196777,1.0
MEST,0.26833397150039673,1.0
MET,0.5600473284721375,1.0
MFAP5,0.08457730710506439,1.0
MKI67,0.4515872895717621,1.0
MLANA,0.004868208896368742,1.0
MLPH,0.08061366528272629,1.0
MMRN1,0.0605110302567482,1.0
MMRN2,0.1312558948993683,1.0
MNDA,0.13174296915531158,1.0
MPEG1,0.26140350103378296,1.0
MRC1,0.09635566174983978,1.0
MS4A1,0.3525330126285553,1.0
MS4A2,0.02720717154443264,1.0
MS4A4A,0.13770416378974915,1.0
MS4A6A,0.3115245997905731,1.0
MTRNR2L11,0.2958362102508545,1.0
MYBPC1,0.005520993378013372,1.0
MYC,0.4916566014289856,1.0
MYH11,0.2064959555864334,1.0
MYLK,0.41692137718200684,1.0
MZB1,0.13136877119541168,1.0
NAT8,0.035534486174583435,1.0
NKG7,0.06970307230949402,1.0
NPDC1,0.060751814395189285,1.0
NTN4,0.2160239964723587,1.0
OGN,0.0738062784075737,1.0
OPRPN,0.013523928821086884,1.0
PCNA,0.8091624975204468,1.0
PCOLCE,0.12782439589500427,1.0
PCP4,0.02362026646733284,1.0
PCSK2,0.01590115949511528,1.0
PDCD1,0.009663536213338375,1.0
PDGFRA,0.15048466622829437,1.0
PDGFRB,0.21645204722881317,1.0
PDPN,0.2567482888698578,1.0
PEBP4,0.013492455706000328,1.0
PECAM1,0.36921927332878113,1.0
PGR,0.02419833093881607,1.0
PLA2G7,0.1342671662569046,1.0
PLAC9,0.024327639490365982,1.0
PLCG2,0.18376806378364563,1.0
PLD4,0.056624673306941986,1.0
PLIN4,0.03477991744875908,1.0
PMP22,0.20449018478393555,1.0
PPARG,0.1495542675256729,1.0
PPP1R1A,0.03685455769300461,1.0
PPP1R1B,0.04004282504320145,1.0
PPY,0.01774669997394085,1.0
PRDM1,0.22575919330120087,1.0
PRF1,0.07051710784435272,1.0
PRG4,0.03398195281624794,1.0
PROX1,0.09575969725847244,1.0
PTGDS,0.2142377346754074,1.0
PTN,0.20174190402030945,1.0
PTPRC,0.5969908833503723,1.0
PVALB,0.01746715046465397,1.0
RAMP2,0.043881021440029144,1.0
RAPGEF3,0.07044100761413574,1.0
RBP5,0.06080899387598038,1.0
RERGL,0.0231144018471241,1.0
RETN,0.001948444521985948,1.0
RGS16,0.08476841449737549,1.0
RIDA,0.1546623259782791,1.0
RND1,0.0319267138838768,1.0
RTKN2,0.13126429915428162,1.0
S100A1,0.05515024811029434,1.0
S100A12,0.08062727749347687,1.0
SCGB2A1,0.023520035669207573,1.0
SCGN,0.02928769588470459,1.0
SELE,0.016097459942102432,1.0
SELL,0.18742607533931732,1.0
