gene,mean_readout,nonzero_fraction
GZMB,0.047375038266181946,1.0
GZMK,0.09282729774713516,1.0
HAMP,0.04990990087389946,1.0
HAVCR2,0.1188945323228836,1.0
HEMGN,0.017779771238565445,1.0
HEPACAM2,0.02846231684088707,1.0
HES4,0.027441194280982018,1.0
HIGD1B,0.020975524559617043,1.0
HLA-DQB2,0.10794948041439056,1.0
HMGCS2,0.10699759423732758,1.0
HPGDS,0.021488843485713005,1.0
HPX,0.08116793632507324,1.0
IGF1,0.14285413920879364,1.0
IGSF6,0.1141454204916954,1.0
IL1R2,0.14382600784301758,1.0
IL1RL1,0.028514403849840164,1.0
IL2RA,0.0959634855389595,1.0
IL3RA,0.0707864984869957,1.0
IL7R,0.309142142534256,1.0
INMT,0.09685263782739639,1.0
INS,0.009050361812114716,1.0
IRF8,0.19161279499530792,1.0
KCNK3,0.024073343724012375,1.0
KCNMA1,0.1366884559392929,1.0
KIT,0.05009505897760391,1.0
KLK11,0.07870952785015106,1.0
KLRB1,0.15628144145011902,1.0
KLRC1,0.03727046400308609,1.0
KLRD1,0.04574505612254143,1.0
KNG1,0.06704701483249664,1.0
KRT20,0.03469770401716232,1.0
KRT7,0.1830424815416336,1.0
LAG3,0.04837238788604736,1.0
LAMP3,0.11005233228206635,1.0
LGI4,0.027358675375580788,1.0
LGR5,0.015690138563513756,1.0
LIF,0.08181048184633255,1.0
LILRA4,0.040836598724126816,1.0
LILRA5,0.016333628445863724,1.0
LILRB2,0.10597074031829834,1.0
LILRB4,0.030480703338980675,1.0
LPL,0.025400955229997635,1.0
LTBP2,0.20101937651634216,1.0
LY6D,0.06064070388674736,1.0
LY86,0.08065953850746155,1.0
LYVE1,0.09559024125337601,1.0
MALL,0.2819068729877472,1.0
MAMDC2,0.0678500235080719,1.0
MARCO,0.03805926814675331,1.0
MCEMP1,0.027329564094543457,1.0
MCF2L,0.10054866224527359,1.0
MDM2,0.5855493545532227,1.0
MEDAG,0.07636237889528275,1.0
MEF2C,0.15451548993587494,1.0
MEST,0.18359579145908356,1.0
MET,0.3188757300376892,1.0
MFAP5,0.08049748837947845,1.0
MKI67,0.32502683997154236,1.0
MLANA,0.005529288202524185,1.0
MLPH,0.08431930840015411,1.0
MMRN1,0.0783403068780899,1.0
MMRN2,0.13260020315647125,1.0
MNDA,0.11907415091991425,1.0
MPEG1,0.27355411648750305,1.0
MRC1,0.11056433618068695,1.0
MS4A1,0.36401140689849854,1.0
MS4A2,0.029927987605333328,1.0
MS4A4A,0.13446751236915588,1.0
MS4A6A,0.3062841296195984,1.0
MTRNR2L11,0.2153075635433197,1.0
MYBPC1,0.006632543168962002,1.0
MYC,0.3508884310722351,1.0
MYH11,0.25578030943870544,1.0
MYLK,0.42444270849227905,1.0
MZB1,0.1366225779056549,1.0
NAT8,0.03562534600496292,1.0
NKG7,0.0691031962633133,1.0
NPDC1,0.07819544523954391,1.0
NTN4,0.18732662498950958,1.0
OGN,0.10163773596286774,1.0
OPRPN,0.013883993029594421,1.0
PCNA,0.504116415977478,1.0
PCOLCE,0.11805405467748642,1.0
PCP4,0.02506699040532112,1.0
PCSK2,0.017707020044326782,1.0
PDCD1,0.010983383283019066,1.0
PDGFRA,0.14381501078605652,1.0
PDGFRB,0.21073266863822937,1.0
PDPN,0.23132872581481934,1.0
PEBP4,0.010813894681632519,1.0
PECAM1,0.39829757809638977,1.0
PGR,0.02289998158812523,1.0
PLA2G7,0.11197952926158905,1.0
PLAC9,0.025837058201432228,1.0
PLCG2,0.18879742920398712,1.0
PLD4,0.05800215154886246,1.0
PLIN4,0.0432441309094429,1.0
PMP22,0.22278478741645813,1.0
PPARG,0.1509997546672821,1.0
PPP1R1A,0.0456034317612648,1.0
PPP1R1B,0.05406805872917175,1.0
PPY,0.01726938970386982,1.0
PRDM1,0.21161600947380066,1.0
PRF1,0.062148064374923706,1.0
PRG4,0.04800261929631233,1.0
PROX1,0.09677261859178543,1.0
PTGDS,0.28568190336227417,1.0
PTN,0.16604235768318176,1.0
PTPRC,0.6046552658081055,1.0
PVALB,0.02027728036046028,1.0
RAMP2,0.04806431010365486,1.0
RAPGEF3,0.07237519323825836,1.0
RBP5,0.06811404228210449,1.0
RERGL,0.024677183479070663,1.0
RETN,0.0021502955351024866,1.0
RGS16,0.07996897399425507,1.0
RIDA,0.1276906430721283,1.0
RND1,0.04026474431157112,1.0
RTKN2,0.13274872303009033,1.0
S100A1,0.048705823719501495,1.0
S100A12,0.07651163637638092,1.0
SCGB2A1,0.028087761253118515,1.0
SCGN,0.03258515149354935,1.0
SELE,0.028567975386977196,1.0
SELL,0.19650514423847198,1.0
SEMA3C,0.2925308346748352,1.0
SERPINB2,0.08451960980892181,1.0
SERPINB3,0.13117238879203796,1.0
SERPINB9,0.2855571210384369,1.0
SFRP2,0.28342488408088684,1.0
SFRP4,0.12611505389213562,1.0
SFTA2,0.02234799414873123,1.0
SH2D3C,0.08727610856294632,1.0
SLAMF1,0.086595319211483,1.0
SLAMF7,0.1688406765460968,1.0
SLC18A2,0.02076837606728077,1.0
SLC22A8,0.02283608540892601,1.0
SLC26A2,0.1317664384841919,1.0
SLC26A3,0.03511778265237808,1.0
SLC4A1,0.029156336560845375,1.0
SMIM24,0.06807292252779007,1.0
SMYD2,0.23392371833324432,1.0
SNAI1,0.037678565829992294,1.0
SNCA,0.05166413635015488,1.0
SNCG,0.061770856380462646,1.0
SNTN,0.030739793553948402,1.0
SOX17,0.036027178168296814,1.0
SOX18,0.028207410126924515,1.0
SOX2,0.19164489209651947,1.0
SPDEF,0.019774304702878,1.0
SPI1,0.06542164832353592,1.0
SPIB,0.10339214652776718,1.0
SRPX,0.12832011282444,1.0
SST,0.014545047655701637,1.0
STC1,0.07344971597194672,1.0
STC2,0.0769982784986496,1.0
STEAP4,0.08715108036994934,1.0
TAC1,0.01677200384438038,1.0
TAT,0.05428206920623779,1.0
TBX3,0.0535479299724102,1.0
TCF15,0.005986564327031374,1.0
TCF4,0.21380946040153503,1.0
TCIM,0.2017873078584671,1.0
TCL1A,0.12185964733362198,1.0
TENT5C,0.19201762974262238,1.0
TFF2,0.08173702657222748,1.0
TFPI,0.2691957652568817,1.0
THAP2,0.0775953084230423,1.0
THBS2,0.1922478973865509,1.0
THY1,0.2499939203262329,1.0
TIMP4,0.033663857728242874,1.0
TM4SF18,0.06968934834003448,1.0
TM4SF4,0.09037458151578903,1.0
TMC5,0.07035313546657562,1.0
TMEM100,0.0386563315987587,1.0
TMEM174,0.010227843187749386,1.0
TMEM52B,0.02436259016394615,1.0
TNC,0.4673859477043152,1.0
TNFRSF13B,0.04871726408600807,1.0
TNFRSF17,0.07576720416545868,1.0
TNFRSF9,0.054820191115140915,1.0
TOP2A,0.18657530844211578,1.0
TRAC,0.4142282009124756,1.0
TREM2,0.03827875107526779,1.0
TSPAN19,0.018383465707302094,1.0
UBE2C,0.15656127035617828,1.0
UMOD,0.013609951362013817,1.0
UPK3B,0.015368528664112091,1.0
VCAN,0.41071486473083496,1.0
VSIG4,0.09059274941682816,1.0
VWA5A,0.0876626968383789,1.0
VWF,0.1442563831806183,1.0
