project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ARAF,AGID00194,1217,4432,Old,0.068607
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ARAF_pS299,AGID02191,2507,PA5-39728,Old,0.27545
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ARID1A,AGID00260,1053,sc-32761,Old,0.076254
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ASNS,AGID00264,1560,HPA029318,Old,0.5481
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,Atg3,AGID00276,1612,3415,Set165,-0.107494747716135
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,Atg4B,AGID00309,1775,13507,Set165,-0.21318350356432
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,Atg5,AGID00310,1776,12994,Set165,-0.585832410289215
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,Atg7,AGID00277,1613,8558,Set165,-0.422848023859014
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ATM,AGID00242,1363,2873,Old,-0.64935
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ATM_pS1981,AGID02142,2447,13050,Set165,1.24532341607008
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ATP5A,AGID00217,1289,ab14748,Set165,-0.370358832589364
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ATP5H,AGID02145,2451,PA5-43776,Set165,-0.300235277837771
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ATR,AGID02150,2456,13934,Set165,-0.23045429318102
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ATR_pS428,AGID00315,1795,ab178407,Set165,-0.0671398810772504
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,ATRX,AGID00268,1569,ab97508,Set165,0.00319314760541686
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,Aurora-A,AGID00391,2332,14475,Set165,0.170769594518486
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,Aurora-ABC_pT288_pT232_pT198,AGID00392,2333,2914,Set165,-0.210700026253839
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,Aurora-B,AGID02195,2512,MA5-27890,Set165,-0.0706273556308536
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,AXL,AGID00215,1271,8661,Old,0.039388
TCGA-LUSC,TCGA-18-5595,628b1bc3-825b-4d0e-a4cd-57eeaf98e798,TCGA-18-5595-01A,Primary Tumor,,ef6f3115-bcbf-4c18-a0a2-9b479fad067f,TCGA-18-5595-01A-21-2194-20_RPPA_data.tsv,b-Actin,AGID02143,2449,8457,Set165,-0.149660618524633
