id	filename	md5	size	state
64d1f905-6be7-419c-bec9-f5dfea14011e	9aa2d5b0-89b0-428b-951b-2974a7e04301.wxs.aliquot_ensemble_masked.maf.gz	12ee488d1a8fab29cb4727d12fe9c89e	103437	released
0fa5f29b-6c7c-4b30-b8c3-e53ffb9387ad	79782c2e-6618-4548-a654-d2106fdd7ed3.wxs.aliquot_ensemble_masked.maf.gz	0fa01e0e1c265838886be68c906c2eb4	99076	released
c8d0099d-70c3-4265-8f49-a38348314636	6076790f-ed57-47d3-ae1a-211164bb87ca.wxs.aliquot_ensemble_masked.maf.gz	2285db352e575b4d22512f560de2d9bd	211964	released
3ccda446-4700-4259-939b-f9190f81a8e2	18781c9f-d5d2-433c-9cbe-d3cbc4c98292.wxs.aliquot_ensemble_masked.maf.gz	52f79d92f3dfeaf0d254dfa371576948	54297	released
3050678f-ea4a-419a-9553-ade8d2411e88	1146eae8-cf57-410f-9637-7e404ebcc274.wxs.aliquot_ensemble_masked.maf.gz	ee7902f571b0f33377d955667b71ea39	345399	released
cce0f20b-ae33-43f3-9b5c-583d02611eea	70e49dda-c41a-492b-b841-ef3155c006a5.wxs.aliquot_ensemble_masked.maf.gz	deeee07c4952d4c60da9dd5270b7a91f	76845	released
f47a40cf-68d7-41db-94dd-d234416fc39f	3e21f17a-1c29-4016-a61f-146b5d131f44.wxs.aliquot_ensemble_masked.maf.gz	8095f8bf4d5b396504fab9211434e2b3	378328	released
33d7e211-edf6-4526-baca-552aa1a6caf2	ff477ec3-d56f-41eb-a9b2-d384381e2143.wxs.aliquot_ensemble_masked.maf.gz	6dd5533b10a5543f54aacd98bff3bb20	78750	released
663bd60e-4763-41ef-8834-bb1e18aa37f3	d4aa62ab-85aa-4ff9-816f-de4091d87daf.wxs.aliquot_ensemble_masked.maf.gz	9037577456d718f7845b286591362597	19064	released
bacacd29-acff-4cb9-b4dd-fbbdfed97b07	6d9908fe-8922-43d7-a5c1-1f36a4024ec9.wxs.aliquot_ensemble_masked.maf.gz	78b9a2b19b5ed82c6d4777e3205e3b59	168950	released
0aa4fbc1-ec6c-4376-b2c7-5e796584d234	df6491d4-98ff-4a0b-b88d-780b7ca73d11.wxs.aliquot_ensemble_masked.maf.gz	3a89a33e7d6de325a81e9840836e4e9a	315931	released
4ec598a0-1c13-46ec-921a-08bed238e017	de384d7d-2f68-45ac-ad6e-ee851e607aac.wxs.aliquot_ensemble_masked.maf.gz	c287f5676c2af47c54ea01a6382a3fd3	67320	released
2ff606b8-6f4d-4b67-9cbb-f3c9ac6755bc	782eaec0-34e1-4561-a190-2355811282e9.wxs.aliquot_ensemble_masked.maf.gz	0293313dfb65a675a7ac22e5ec04e271	72915	released
9c3fc5a7-5dd1-4eb5-bce8-bafa31ed0ae2	a56f81a6-76fa-4e54-89ef-08e340de73f2.wxs.aliquot_ensemble_masked.maf.gz	2ed89de8a6a9715a47c37f1815f90531	54666	released
e3d28647-ab3a-4462-acc6-d61d75903381	d3f8dffa-4a04-48f2-bfa4-9f6c4e290e80.wxs.aliquot_ensemble_masked.maf.gz	33bdadc0be4939aab41d18ccc95a04fb	87358	released
9316b290-f5fa-4450-8210-aa36354fb435	f1f1bb81-db32-416b-b428-af91182a0297.wxs.aliquot_ensemble_masked.maf.gz	32c04cfcb74556b7308f8de684147f99	356395	released
1836886f-9165-4dc1-afed-4f9a7c929c01	fa721166-aaf7-4406-a3a8-49549457e59f.wxs.aliquot_ensemble_masked.maf.gz	21f25541369e3807de4397ec1bb65692	335888	released
deabfde6-4579-4585-85dd-05245446e1aa	693e68b7-4eeb-4c9e-b08b-f586d4247b4c.wxs.aliquot_ensemble_masked.maf.gz	cefa0758add3aef3a3d8b5e59c2ac89e	114075	released
8ac932da-2b89-480c-bade-b01d2a3b0e6e	d68550e5-a52d-462e-9b7c-b45f79d632ce.wxs.aliquot_ensemble_masked.maf.gz	39d3c454474e36755b379697a852e6d4	357526	released
196db57c-7a32-49e4-a33d-8dc7bcf2512a	6963c3e3-ca05-492a-9a52-1f4025c8a9cd.wxs.aliquot_ensemble_masked.maf.gz	c2e7a7a0ef2b126133a72911c106c737	85567	released
7649191a-1cc7-4936-907e-9e6f9e0529bf	46771022-a605-4e9f-96b5-ba2c3cb7c47f.wxs.aliquot_ensemble_masked.maf.gz	20267babd7c400d920b4c157f2b8a75f	105817	released
bf2ada35-4f78-44f0-9369-2a6f1e5824e1	18e45dec-54d0-4600-b636-47781d9842c1.wxs.aliquot_ensemble_masked.maf.gz	950c3e9006068e5e2b309e00c3c1a97b	1024497	released
