gene,mean_readout,nonzero_fraction
ABCC11,0.002993662841618061,1.0
ACE2,0.04142208397388458,1.0
ACKR1,0.036345504224300385,1.0
ACTA2,0.38818204402923584,1.0
ACTG2,0.6273750066757202,1.0
ADAM28,0.15166127681732178,1.0
ADAMTS1,0.19527561962604523,1.0
ADGRE1,0.02634572423994541,1.0
ADGRL4,0.11728411912918091,1.0
ADH1C,0.07982464134693146,1.0
ADH4,0.07747737318277359,1.0
ADIPOQ,0.01540201622992754,1.0
AGER,0.015916282311081886,1.0
AGR3,0.031647615134716034,1.0
AHSP,0.016170507296919823,1.0
AIF1,0.3429190516471863,1.0
ALAS2,0.014740047976374626,1.0
ALDH1A3,0.0823885127902031,1.0
AMY2A,0.16120512783527374,1.0
ANGPT2,0.060358863323926926,1.0
ANPEP,0.18012528121471405,1.0
APCDD1,0.14184807240962982,1.0
APOA5,0.033026013523340225,1.0
APOBEC3A,0.09015966951847076,1.0
APOLD1,0.1078774705529213,1.0
AQP2,0.01277235895395279,1.0
AQP3,0.11742980778217316,1.0
AQP8,0.0695570632815361,1.0
AQP9,0.06911777704954147,1.0
AR,0.02739526703953743,1.0
ARFGEF3,0.04097855091094971,1.0
ASCL1,0.006246472243219614,1.0
ASCL3,0.02184491977095604,1.0
ASPN,0.24343308806419373,1.0
BAMBI,0.09326056391000748,1.0
BANK1,0.22251996397972107,1.0
BASP1,0.706322968006134,1.0
BBOX1,0.03200053423643112,1.0
BCL2L11,0.22123341262340546,1.0
BMX,0.022629857063293457,1.0
BTNL9,0.03868585079908371,1.0
C15orf48,0.13509204983711243,1.0
C1orf162,0.22742721438407898,1.0
C1orf194,0.01441599614918232,1.0
C20orf85,0.002870233729481697,1.0
C5orf46,0.054963402450084686,1.0
C6orf118,0.014032143168151379,1.0
C7,0.06375882774591446,1.0
CA4,0.01376371830701828,1.0
CAPN8,0.08583682775497437,1.0
CAV1,0.4889954626560211,1.0
CAVIN1,0.7233976125717163,1.0
CAVIN2,0.06264393031597137,1.0
CCDC39,0.01691509783267975,1.0
CCDC78,0.011003167368471622,1.0
CCL19,0.09952189028263092,1.0
CCL27,0.01371416449546814,1.0
CCL5,0.22613327205181122,1.0
CCNB2,0.1877562552690506,1.0
CCR2,0.05752335116267204,1.0
CCR7,0.1299470216035843,1.0
CD14,0.23118896782398224,1.0
CD163,0.14515843987464905,1.0
CD19,0.11154921352863312,1.0
CD1A,0.025491317734122276,1.0
CD1C,0.063545361161232,1.0
CD1E,0.03486612066626549,1.0
CD2,0.2195802479982376,1.0
CD247,0.12751583755016327,1.0
CD27,0.10145176947116852,1.0
CD274,0.09397610276937485,1.0
CD28,0.13561609387397766,1.0
CD300E,0.036901745945215225,1.0
CD34,0.17398957908153534,1.0
CD3D,0.19314882159233093,1.0
CD3E,0.25659772753715515,1.0
CD4,0.23560276627540588,1.0
CD5L,0.03686774894595146,1.0
CD68,0.1719297617673874,1.0
CD69,0.09781809151172638,1.0
CD70,0.01879436895251274,1.0
CD79A,0.2520572245121002,1.0
CD83,0.16026338934898376,1.0
CD86,0.10946688801050186,1.0
CD8A,0.12865781784057617,1.0
CD93,0.2335621416568756,1.0
CDH16,0.025935929268598557,1.0
CDK1,0.28987544775009155,1.0
CENPF,0.27251997590065,1.0
CFAP53,0.023740116506814957,1.0
CFB,0.4120214879512787,1.0
CFHR1,0.09612400829792023,1.0
CFHR3,0.14504051208496094,1.0
CFTR,0.07804565131664276,1.0
CHGA,0.02856292948126793,1.0
CLCA1,0.03887466341257095,1.0
CLCA2,0.41187185049057007,1.0
CLEC10A,0.06603632122278214,1.0
CLEC14A,0.08696115761995316,1.0
CLEC4E,0.0631905272603035,1.0
CLECL1,0.06320555508136749,1.0
CLIC6,0.08006488531827927,1.0
CNN1,0.16424120962619781,1.0
COCH,0.0848466157913208,1.0
COL17A1,0.46455663442611694,1.0
COL5A2,0.6086658239364624,1.0
CPA3,0.033717088401317596,1.0
CRHBP,0.009721605107188225,1.0
CRISPLD2,0.19397655129432678,1.0
CSF2RA,0.09311604499816895,1.0
CSF3,0.036036353558301926,1.0
CTLA4,0.12187715619802475,1.0
CTSG,0.008945737965404987,1.0
CTSK,0.39627283811569214,1.0
CXCL10,0.25088438391685486,1.0
CXCL2,0.16839227080345154,1.0
CXCL6,0.09921197593212128,1.0
CXCL9,0.24431101977825165,1.0
CXCR4,0.3582645356655121,1.0
CYP1A1,0.026249730959534645,1.0
CYP2A7,0.05746476724743843,1.0
CYP2B6,0.06297273933887482,1.0
CYP2F1,0.02982405200600624,1.0
CYP3A4,0.06485819816589355,1.0
CYP4B1,0.05277072265744209,1.0
CYTIP,0.29835939407348633,1.0
DERL3,0.04140973836183548,1.0
DES,0.17053396999835968,1.0
DIRAS3,0.02274050936102867,1.0
DMBT1,0.03190259635448456,1.0
